Observation time UTC,Frequency [D/H],Maximum Temperature [Deg C],Data Source (max temp),Minimum Temperature [Deg C],Data Source (min temp),Grass Temperature [Deg C],Data Source (grass temp),Period (max temp),Period (min temp),Period (grass temp),Mean Temperature [Deg C],Period (mean temp),Data Source (mean temp),Mean Relative Humidity [percent]
2023-06-17T21:00:00Z,D,-17.4,D,-25.2,D,,,24,24,,-21.3,24,D,
2023-06-18T21:00:00Z,D,-19.6,D,-33.4,D,,,24,24,,-26.5,24,D,
2023-06-19T21:00:00Z,D,-23.9,D,-32.1,D,,,24,24,,-28,24,D,
2023-06-20T21:00:00Z,D,-24,D,-33.8,D,,,24,24,,-28.9,24,D,
2023-06-21T21:00:00Z,D,-20.6,D,-29.1,D,,,24,24,,-24.9,24,D,
2023-06-22T21:00:00Z,D,-23.3,D,-32.4,D,,,24,24,,-27.9,24,D,
2023-06-23T21:00:00Z,D,-18.2,D,-34.2,D,,,24,24,,-26.2,24,D,
2023-06-24T21:00:00Z,D,-17.7,D,-29.7,D,,,24,24,,-23.7,24,D,
2023-06-25T21:00:00Z,D,-15.7,D,-27.2,D,,,24,24,,-21.5,24,D,
2023-06-26T21:00:00Z,D,-19.1,D,-33.9,D,,,24,24,,-26.5,24,D,
2023-06-27T21:00:00Z,D,-22.9,D,-33,D,,,24,24,,-28,24,D,
2023-06-28T21:00:00Z,D,-28.4,D,-41,D,,,24,24,,-34.7,24,D,
2023-06-29T21:00:00Z,D,-30,D,-38.2,D,,,24,24,,-34.1,24,D,
2023-06-30T21:00:00Z,D,-28.4,D,-34.3,D,,,24,24,,-31.4,24,D,
2023-07-01T21:00:00Z,D,-29.2,D,-41,D,,,24,24,,-35.1,24,D,
2023-07-02T21:00:00Z,D,-30.4,D,-36,D,,,24,24,,-33.2,24,D,
2023-07-03T21:00:00Z,D,-26.3,D,-39.4,D,,,24,24,,-32.9,24,D,
2023-07-04T21:00:00Z,D,-25.7,D,-36.5,D,,,24,24,,-31.1,24,D,
2023-07-05T21:00:00Z,D,-27.7,D,-40.4,D,,,24,24,,-34.1,24,D,
2023-07-06T21:00:00Z,D,-29.9,D,-39.1,D,,,24,24,,-34.5,24,D,
2023-07-07T21:00:00Z,D,-30.5,D,-45.1,D,,,24,24,,-37.8,24,D,
2023-07-08T21:00:00Z,D,-28.3,D,-41.2,D,,,24,24,,-34.8,24,D,
2023-07-09T21:00:00Z,D,-21.9,D,-36.9,D,,,24,24,,-29.4,24,D,
2023-07-10T21:00:00Z,D,-24,D,-30.8,D,,,24,24,,-27.4,24,D,
2023-07-11T21:00:00Z,D,-23.4,D,-31.7,D,,,24,24,,-27.6,24,D,
2023-07-12T21:00:00Z,D,-24,D,-35.4,D,,,24,24,,-29.7,24,D,
2023-07-13T21:00:00Z,D,-22,D,-34.1,D,,,24,24,,-28.1,24,D,
2023-07-14T21:00:00Z,D,-22.7,D,-37,D,,,24,24,,-29.9,24,D,
2023-07-15T21:00:00Z,D,-27.8,D,-40.1,D,,,24,24,,-34,24,D,
2023-07-16T21:00:00Z,D,-21.4,D,-39,D,,,24,24,,-30.2,24,D,
2023-07-17T21:00:00Z,D,-27.8,D,-42.2,D,,,24,24,,-35,24,D,
2023-07-18T21:00:00Z,D,-26.8,D,-40.6,D,,,24,24,,-33.7,24,D,
2023-07-19T21:00:00Z,D,-31.3,D,-46.7,D,,,24,24,,-39,24,D,
2023-07-20T21:00:00Z,D,-33.7,D,-41.3,D,,,24,24,,-37.5,24,D,
2023-07-21T21:00:00Z,D,-30.8,D,-38.3,D,,,24,24,,-34.6,24,D,
2023-07-22T21:00:00Z,D,-31.4,D,-39.8,D,,,24,24,,-35.6,24,D,
2023-07-23T21:00:00Z,D,-32.8,D,-43.4,D,,,24,24,,-38.1,24,D,
2023-07-24T21:00:00Z,D,-34.3,D,-42.1,D,,,24,24,,-38.2,24,D,
2023-07-25T21:00:00Z,D,-30.9,D,-40.1,D,,,24,24,,-35.5,24,D,
2023-07-26T21:00:00Z,D,-30.3,D,-36.8,D,,,24,24,,-33.6,24,D,
2023-07-27T21:00:00Z,D,-26.5,D,-40.2,D,,,24,24,,-33.4,24,D,
2023-07-28T21:00:00Z,D,-27,D,-37.9,D,,,24,24,,-32.5,24,D,
2023-07-29T21:00:00Z,D,-33.3,D,-48.9,D,,,24,24,,-41.1,24,D,
2023-07-30T21:00:00Z,D,-33.8,D,-47.6,D,,,24,24,,-40.7,24,D,
2023-07-31T21:00:00Z,D,-32.8,D,-45,D,,,24,24,,-38.9,24,D,
2023-08-01T21:00:00Z,D,-32.8,D,-45.5,D,,,24,24,,-39.2,24,D,
2023-08-02T21:00:00Z,D,-29.3,D,-41,D,,,24,24,,-35.2,24,D,
2023-08-03T21:00:00Z,D,-25.4,D,-31.1,D,,,24,24,,-28.3,24,D,
2023-08-04T21:00:00Z,D,-18.7,D,-32.2,D,,,24,24,,-25.5,24,D,
2023-08-05T21:00:00Z,D,-23.9,D,-38.2,D,,,24,24,,-31.1,24,D,
2023-08-06T21:00:00Z,D,-28.5,D,-39.3,D,,,24,24,,-33.9,24,D,
2023-08-07T21:00:00Z,D,-34.2,D,-40.9,D,,,24,24,,-37.6,24,D,
2023-08-08T21:00:00Z,D,-31.5,D,-46,D,,,24,24,,-38.8,24,D,
2023-08-09T21:00:00Z,D,-29.5,D,-46.7,D,,,24,24,,-38.1,24,D,
2023-08-10T21:00:00Z,D,-38.3,D,-51.2,D,,,24,24,,-44.8,24,D,
2023-08-11T21:00:00Z,D,-41.2,D,-50.7,D,,,24,24,,-46,24,D,
2023-08-12T21:00:00Z,D,-41,D,-56.3,D,,,24,24,,-48.7,24,D,
2023-08-13T21:00:00Z,D,-38.8,D,-51.6,D,,,24,24,,-45.2,24,D,
2023-08-14T21:00:00Z,D,-34,D,-48.7,D,,,24,24,,-41.4,24,D,
2023-08-15T21:00:00Z,D,-29.2,D,-45.9,D,,,24,24,,-37.6,24,D,
2023-08-16T21:00:00Z,D,-31.8,D,-45.6,D,,,24,24,,-38.7,24,D,
2023-08-17T21:00:00Z,D,-29.6,D,-40.7,D,,,24,24,,-35.2,24,D,
2023-08-18T21:00:00Z,D,-28.6,D,-41.4,D,,,24,24,,-35,24,D,
2023-08-19T21:00:00Z,D,-31.8,D,-45.2,D,,,24,24,,-38.5,24,D,
2023-08-20T21:00:00Z,D,-37.1,D,-48.9,D,,,24,24,,-43,24,D,
2023-08-21T21:00:00Z,D,-36.1,D,-43.8,D,,,24,24,,-40,24,D,
2023-08-22T21:00:00Z,D,-33.8,D,-43.9,D,,,24,24,,-38.9,24,D,
2023-08-23T21:00:00Z,D,-34.2,D,-44.9,D,,,24,24,,-39.6,24,D,
2023-08-24T21:00:00Z,D,-32.7,D,-43.2,D,,,24,24,,-38,24,D,
2023-08-25T21:00:00Z,D,-19.6,D,-38.6,D,,,24,24,,-29.1,24,D,
2023-08-26T21:00:00Z,D,-17.4,D,-33.4,D,,,24,24,,-25.4,24,D,
2023-08-27T21:00:00Z,D,-22.4,D,-30.5,D,,,24,24,,-26.5,24,D,
2023-08-28T21:00:00Z,D,-20.8,D,-29.7,D,,,24,24,,-25.3,24,D,
2023-08-29T21:00:00Z,D,-16.5,D,-27.3,D,,,24,24,,-21.9,24,D,
2023-08-30T21:00:00Z,D,-19.3,D,-29.4,D,,,24,24,,-24.4,24,D,
2023-08-31T21:00:00Z,D,-19.5,D,-28.6,D,,,24,24,,-24.1,24,D,
2023-09-01T21:00:00Z,D,-25.6,D,-39.5,D,,,24,24,,-32.6,24,D,
2023-09-02T21:00:00Z,D,-24.8,D,-40.2,D,,,24,24,,-32.5,24,D,
2023-09-03T21:00:00Z,D,-22.8,D,-32.8,D,,,24,24,,-27.8,24,D,
2023-09-04T21:00:00Z,D,-23.6,D,-36.4,D,,,24,24,,-30,24,D,
2023-09-05T21:00:00Z,D,-28.4,D,-36,D,,,24,24,,-32.2,24,D,
2023-09-06T21:00:00Z,D,-28,D,-38.8,D,,,24,24,,-33.4,24,D,
2023-09-07T21:00:00Z,D,-30.6,D,-42.1,D,,,24,24,,-36.4,24,D,
2023-09-08T21:00:00Z,D,-14.9,D,-36.9,D,,,24,24,,-25.9,24,D,
2023-09-09T21:00:00Z,D,-11.3,D,-15.4,D,,,24,24,,-13.4,24,D,
2023-09-10T21:00:00Z,D,-11.6,D,-16.8,D,,,24,24,,-14.2,24,D,
2023-09-11T21:00:00Z,D,-13,D,-24.1,D,,,24,24,,-18.6,24,D,
2023-09-12T21:00:00Z,D,-13.8,D,-17.9,D,,,24,24,,-15.9,24,D,
2023-09-13T21:00:00Z,D,-9.8,D,-16.6,D,,,24,24,,-13.2,24,D,
2023-09-14T21:00:00Z,D,-9.4,D,-22.2,D,,,24,24,,-15.8,24,D,
2023-09-15T21:00:00Z,D,-12.4,D,-22.8,D,,,24,24,,-17.6,24,D,
2023-09-16T21:00:00Z,D,-10.3,D,-26.1,D,,,24,24,,-18.2,24,D,
2023-09-17T21:00:00Z,D,-10.3,D,-22,D,,,24,24,,-16.2,24,D,
2023-09-18T21:00:00Z,D,-9.1,D,-20.1,D,,,24,24,,-14.6,24,D,
2023-09-19T21:00:00Z,D,-12.7,D,-15,D,,,24,24,,-13.9,24,D,
2023-09-20T21:00:00Z,D,-11.3,D,-19.4,D,,,24,24,,-15.4,24,D,
2023-09-21T21:00:00Z,D,-6,D,-15.3,D,,,24,24,,-10.7,24,D,
2023-09-22T21:00:00Z,D,-10.4,D,-20,D,,,24,24,,-15.2,24,D,
2023-09-23T20:00:00Z,D,-12.4,D,-28.8,D,,,24,24,,-20.6,24,D,
2023-09-24T20:00:00Z,D,-14.6,D,-24.2,D,,,24,24,,-19.4,24,D,
2023-09-25T20:00:00Z,D,-13.5,D,-20.8,D,,,24,24,,-17.2,24,D,
2023-09-26T20:00:00Z,D,-12.3,D,-19.3,D,,,24,24,,-15.8,24,D,
2023-09-27T20:00:00Z,D,-15,D,-22.5,D,,,24,24,,-18.8,24,D,
2023-09-28T20:00:00Z,D,-13.8,D,-21.2,D,,,24,24,,-17.5,24,D,
2023-09-29T20:00:00Z,D,-16.3,D,-28.9,D,,,24,24,,-22.6,24,D,
2023-09-30T20:00:00Z,D,-18.5,D,-28.3,D,,,24,24,,-23.4,24,D,
2023-10-01T20:00:00Z,D,-15,D,-26.8,D,,,24,24,,-20.9,24,D,
2023-10-02T20:00:00Z,D,-12,D,-25.4,D,,,24,24,,-18.7,24,D,
2023-10-03T20:00:00Z,D,-19.3,D,-28.5,D,,,24,24,,-23.9,24,D,
2023-10-04T20:00:00Z,D,-19.8,D,-27.8,D,,,24,24,,-23.8,24,D,
2023-10-05T20:00:00Z,D,-18.3,D,-28.8,D,,,24,24,,-23.6,24,D,
2023-10-06T20:00:00Z,D,-24.2,D,-32.7,D,,,24,24,,-28.5,24,D,
2023-10-07T20:00:00Z,D,-24,D,-33.7,D,,,24,24,,-28.9,24,D,
2023-10-08T20:00:00Z,D,-21.4,D,-33.6,D,,,24,24,,-27.5,24,D,
2023-10-09T20:00:00Z,D,-21.2,D,-33.3,D,,,24,24,,-27.3,24,D,
2023-10-10T20:00:00Z,D,-12.7,D,-23.6,D,,,24,24,,-18.2,24,D,
2023-10-11T20:00:00Z,D,-11.1,D,-14.6,D,,,24,24,,-12.9,24,D,
2023-10-12T20:00:00Z,D,-13.7,D,-21.8,D,,,24,24,,-17.8,24,D,
2023-10-13T20:00:00Z,D,-19.6,D,-26.8,D,,,24,24,,-23.2,24,D,
2023-10-14T20:00:00Z,D,-21.9,D,-28,D,,,24,24,,-25,24,D,
2023-10-15T20:00:00Z,D,-18.4,D,-26.2,D,,,24,24,,-22.3,24,D,
2023-10-16T20:00:00Z,D,-15.6,D,-23.5,D,,,24,24,,-19.6,24,D,
2023-10-17T20:00:00Z,D,-14.2,D,-24.8,D,,,24,24,,-19.5,24,D,
2023-10-18T20:00:00Z,D,-18.2,D,-23.7,D,,,24,24,,-21,24,D,
2023-10-19T20:00:00Z,D,-19.6,D,-25.8,D,,,24,24,,-22.7,24,D,
2023-10-20T20:00:00Z,D,-19.4,D,-30.9,D,,,24,24,,-25.2,24,D,
2023-10-21T20:00:00Z,D,-22.3,D,-30.7,D,,,24,24,,-26.5,24,D,
2023-10-22T20:00:00Z,D,-20.8,D,-28.8,D,,,24,24,,-24.8,24,D,
2023-10-23T20:00:00Z,D,-20.7,D,-32.7,D,,,24,24,,-26.7,24,D,
2023-10-24T20:00:00Z,D,-11.8,D,-31.3,D,,,24,24,,-21.6,24,D,
2023-10-25T20:00:00Z,D,-11.3,D,-18.9,D,,,24,24,,-15.1,24,D,
2023-10-26T20:00:00Z,D,-10,D,-18.1,D,,,24,24,,-14.1,24,D,
2023-10-27T20:00:00Z,D,-12.9,D,-25.4,D,,,24,24,,-19.2,24,D,
2023-10-28T20:00:00Z,D,-10.6,D,-18.1,D,,,24,24,,-14.4,24,D,
2023-10-29T20:00:00Z,D,-10.9,D,-22.9,D,,,24,24,,-16.9,24,D,
2023-10-30T20:00:00Z,D,-13,D,-22.3,D,,,24,24,,-17.7,24,D,
2023-10-31T20:00:00Z,D,-12.4,D,-21.4,D,,,24,24,,,,,
2023-11-01T20:00:00Z,D,-10.9,D,-19.2,D,,,24,24,,-15.1,24,D,
2023-11-02T20:00:00Z,D,-13.6,D,-20.6,D,,,24,24,,-17.1,24,D,
2023-11-03T20:00:00Z,D,-16.7,D,-23.7,D,,,24,24,,-20.2,24,D,
2023-11-04T20:00:00Z,D,-13.1,D,-22.4,D,,,24,24,,-17.8,24,D,
2023-11-05T20:00:00Z,D,-10.6,D,-15.8,D,,,24,24,,-13.2,24,D,
2023-11-06T20:00:00Z,D,-11.1,D,-14.3,D,,,24,24,,-12.7,24,D,
2023-11-07T20:00:00Z,D,-7,D,-13.5,D,,,24,24,,-10.3,24,D,
2023-11-08T20:00:00Z,D,-6.7,D,-12.7,D,,,24,24,,-9.7,24,D,
2023-11-09T20:00:00Z,D,-4.3,D,-17.2,D,,,24,24,,-10.8,24,D,
2023-11-10T20:00:00Z,D,-9.9,D,-18.1,D,,,24,24,,-14,24,D,
2023-11-11T20:00:00Z,D,-12,D,-16.7,D,,,24,24,,-14.4,24,D,
2023-11-12T20:00:00Z,D,-10.5,D,-15.8,D,,,24,24,,-13.2,24,D,
2023-11-13T20:00:00Z,D,-12.9,D,-17.4,D,,,24,24,,-15.2,24,D,
2023-11-14T20:00:00Z,D,-12.2,D,-17.8,D,,,24,24,,-15,24,D,
2023-11-15T20:00:00Z,D,-8.6,D,-16.3,D,,,24,24,,-12.5,24,D,
2023-11-16T20:00:00Z,D,-8.6,D,-16.3,D,,,24,24,,-12.5,24,D,
2023-11-17T20:00:00Z,D,-7.6,D,-14.2,D,,,24,24,,-10.9,24,D,
2023-11-18T20:00:00Z,D,-6.2,D,-17.2,D,,,24,24,,-11.7,24,D,
2023-11-19T20:00:00Z,D,-10.1,D,-17.8,D,,,24,24,,-14,24,D,
2023-11-20T20:00:00Z,D,-6.7,D,-14.1,D,,,24,24,,-10.4,24,D,
2023-11-21T20:00:00Z,D,-4.6,D,-13.1,D,,,24,24,,-8.9,24,D,
2023-11-22T20:00:00Z,D,-5.2,D,-15.4,D,,,24,24,,-10.3,24,D,
2023-11-23T20:00:00Z,D,-4.7,D,-10,D,,,24,24,,-7.4,24,D,
2023-11-24T20:00:00Z,D,-4.9,D,-14.4,D,,,24,24,,-9.7,24,D,
2023-11-25T20:00:00Z,D,-12.3,D,-13.8,D,,,24,24,,-13.1,24,D,
2023-11-26T20:00:00Z,D,-8,D,-12.6,D,,,24,24,,-10.3,24,D,
2023-11-27T20:00:00Z,D,-7.3,D,-16.4,D,,,24,24,,-11.9,24,D,
2023-11-28T20:00:00Z,D,-5.8,D,-14.6,D,,,24,24,,-10.2,24,D,
2023-11-29T20:00:00Z,D,-7.8,D,-15.2,D,,,24,24,,-11.5,24,D,
2023-11-30T20:00:00Z,D,-3.7,D,-12.4,D,,,24,24,,-8.1,24,D,
2023-12-01T20:00:00Z,D,-2.6,D,-8.4,D,,,24,24,,-5.5,24,D,
2023-12-02T20:00:00Z,D,-1.7,D,-6.3,D,,,24,24,,-4,24,D,
2023-12-03T20:00:00Z,D,-1.9,D,-4.4,D,,,24,24,,-3.2,24,D,
2023-12-04T20:00:00Z,D,-0.2,D,-6.5,D,,,24,24,,-3.4,24,D,
2023-12-05T20:00:00Z,D,2,D,-6.7,D,,,24,24,,-2.4,24,D,
2023-12-06T20:00:00Z,D,-0.7,D,-6.4,D,,,24,24,,-3.6,24,D,
2023-12-07T20:00:00Z,D,-0.7,D,-8.7,D,,,24,24,,-4.7,24,D,
2023-12-08T20:00:00Z,D,-0.9,D,-12.2,D,,,24,24,,-6.6,24,D,
2023-12-09T20:00:00Z,D,-6.3,D,-14.3,D,,,24,24,,-10.3,24,D,
2023-12-10T20:00:00Z,D,-8,D,-16.8,D,,,24,24,,-12.4,24,D,
2023-12-11T20:00:00Z,D,-2.3,D,-14.2,D,,,24,24,,-8.3,24,D,
2023-12-12T20:00:00Z,D,-0.4,D,-10.2,D,,,24,24,,-5.3,24,D,
2023-12-13T20:00:00Z,D,1,D,-4.2,D,,,24,24,,-1.6,24,D,
2023-12-14T20:00:00Z,D,0.6,D,-10.9,D,,,24,24,,-5.2,24,D,
2023-12-15T20:00:00Z,D,1.1,D,-10.5,D,,,24,24,,-4.7,24,D,
2023-12-16T20:00:00Z,D,1.8,D,-6.5,D,,,24,24,,-2.4,24,D,
2023-12-17T20:00:00Z,D,-2.2,D,-14.2,D,,,24,24,,-8.2,24,D,
2023-12-18T20:00:00Z,D,0.7,D,-13.1,D,,,24,24,,-6.2,24,D,
2023-12-19T20:00:00Z,D,-0.3,D,-4.6,D,,,24,24,,-2.5,24,D,
2023-12-20T20:00:00Z,D,1.2,D,-2.1,D,,,24,24,,-0.5,24,D,
2023-12-21T20:00:00Z,D,0.8,D,-6.9,D,,,24,24,,-3.1,24,D,
2023-12-22T20:00:00Z,D,-5.5,D,-7.5,D,,,24,24,,-6.5,24,D,
2023-12-23T20:00:00Z,D,-1.4,D,-7.3,D,,,24,24,,-4.4,24,D,
2023-12-24T20:00:00Z,D,-0.8,D,-7.3,D,,,24,24,,-4.1,24,D,
2023-12-25T20:00:00Z,D,-6,D,-9,D,,,24,24,,-7.5,24,D,
2023-12-26T20:00:00Z,D,-5.2,D,-8.4,D,,,24,24,,-6.8,24,D,
2023-12-27T20:00:00Z,D,-4.6,D,-8.3,D,,,24,24,,-6.5,24,D,
2023-12-28T20:00:00Z,D,-1.7,D,-7.1,D,,,24,24,,-4.4,24,D,
2023-12-29T20:00:00Z,D,0.6,D,-4.7,D,,,24,24,,-2.1,24,D,
2023-12-30T20:00:00Z,D,-0.2,D,-3.1,D,,,24,24,,-1.7,24,D,
2023-12-31T20:00:00Z,D,-0.2,D,-6.4,D,,,24,24,,-3.3,24,D,
2024-01-01T20:00:00Z,D,-0.2,D,-6.6,D,,,24,24,,-3.4,24,D,
2024-01-02T20:00:00Z,D,-3,D,-6.6,D,,,24,24,,-4.8,24,D,
2024-01-03T20:00:00Z,D,-2.8,D,-6.4,D,,,24,24,,-4.6,24,D,
2024-01-04T20:00:00Z,D,-2.3,D,-7.4,D,,,24,24,,-4.9,24,D,
2024-01-05T20:00:00Z,D,0.6,D,-5,D,,,24,24,,-2.2,24,D,
2024-01-06T20:00:00Z,D,1.4,D,-5.8,D,,,24,24,,-2.2,24,D,
2024-01-07T20:00:00Z,D,2.2,D,-7.2,D,,,24,24,,-2.5,24,D,
2024-01-08T20:00:00Z,D,-2.7,D,-7.1,D,,,24,24,,-4.9,24,D,
2024-01-09T20:00:00Z,D,0.9,D,-7.9,D,,,24,24,,-3.5,24,D,
2024-01-10T20:00:00Z,D,1.1,D,-9.1,D,,,24,24,,-4,24,D,
2024-01-11T20:00:00Z,D,-2.7,D,-9.4,D,,,24,24,,-6.1,24,D,
2024-01-12T20:00:00Z,D,0.9,D,-5.9,D,,,24,24,,-2.5,24,D,
2024-01-13T20:00:00Z,D,-0.1,D,-7.5,D,,,24,24,,-3.8,24,D,
2024-01-14T20:00:00Z,D,1,D,-7,D,,,24,24,,-3,24,D,
2024-01-15T20:00:00Z,D,1.5,D,-3.4,D,,,24,24,,-1,24,D,
2024-01-16T20:00:00Z,D,-1.8,D,-4.8,D,,,24,24,,-3.3,24,D,
2024-01-17T20:00:00Z,D,-2.1,D,-4.8,D,,,24,24,,-3.5,24,D,
2024-01-18T20:00:00Z,D,-1.9,D,-5.2,D,,,24,24,,-3.6,24,D,
2024-01-19T20:00:00Z,D,-0.9,D,-6.7,D,,,24,24,,-3.8,24,D,
2024-01-20T20:00:00Z,D,-0.5,D,-6.3,D,,,24,24,,-3.4,24,D,
2024-01-21T20:00:00Z,D,-2.5,D,-6.3,D,,,24,24,,-4.4,24,D,
2024-01-22T20:00:00Z,D,-4.3,D,-9,D,,,24,24,,-6.7,24,D,
2024-01-23T20:00:00Z,D,-5.9,D,-11.1,D,,,24,24,,-8.5,24,D,
2024-01-24T20:00:00Z,D,-7.3,D,-9.9,D,,,24,24,,-8.6,24,D,
2024-01-25T20:00:00Z,D,-4.7,D,-11.3,D,,,24,24,,-8,24,D,
2024-01-26T20:00:00Z,D,-2.2,D,-14.7,D,,,24,24,,-8.5,24,D,
2024-01-27T20:00:00Z,D,-1,D,-12.6,D,,,24,24,,-6.8,24,D,
2024-01-28T20:00:00Z,D,-1.7,D,-9.1,D,,,24,24,,-5.4,24,D,
2024-01-29T20:00:00Z,D,-4.7,D,-10.4,D,,,24,24,,-7.6,24,D,
2024-01-30T20:00:00Z,D,-5,D,-8.8,D,,,24,24,,-6.9,24,D,
2024-01-31T20:00:00Z,D,-3.4,D,-8.4,D,,,24,24,,-5.9,24,D,
2024-02-01T20:00:00Z,D,-3.6,D,-7.7,D,,,24,24,,-5.7,24,D,
2024-02-02T20:00:00Z,D,-1.7,D,-6.3,D,,,24,24,,-4,24,D,
2024-02-03T20:00:00Z,D,-1.1,D,-7.5,D,,,24,24,,-4.3,24,D,
2024-02-04T20:00:00Z,D,0.9,D,-13.9,D,,,24,24,,-6.5,24,D,
2024-02-05T20:00:00Z,D,-7.7,D,-15.2,D,,,24,24,,-11.5,24,D,
2024-02-06T20:00:00Z,D,-8,D,-12.6,D,,,24,24,,-10.3,24,D,
2024-02-07T20:00:00Z,D,-8.2,D,-13.9,D,,,24,24,,-11.1,24,D,
2024-02-08T20:00:00Z,D,-2.5,D,-14.5,D,,,24,24,,-8.5,24,D,
2024-02-09T20:00:00Z,D,-7,D,-14.4,D,,,24,24,,-10.7,24,D,
2024-02-10T20:00:00Z,D,-6.3,D,-12.5,D,,,24,24,,-9.4,24,D,
2024-02-11T20:00:00Z,D,-7,D,-12.4,D,,,24,24,,-9.7,24,D,
2024-02-12T20:00:00Z,D,-3.2,D,-12.3,D,,,24,24,,-7.8,24,D,
2024-02-13T20:00:00Z,D,-2.1,D,-19.7,D,,,24,24,,-10.9,24,D,
2024-02-14T20:00:00Z,D,-15.2,D,-17.7,D,,,24,24,,-16.5,24,D,
2024-02-15T20:00:00Z,D,-14.5,D,-16.6,D,,,24,24,,-15.6,24,D,
2024-02-16T20:00:00Z,D,-12.6,D,-25.3,D,,,24,24,,-19,24,D,
2024-02-17T20:00:00Z,D,-16.2,D,-23.3,D,,,24,24,,-19.8,24,D,
2024-02-18T20:00:00Z,D,-15.8,D,-25,D,,,24,24,,-20.4,24,D,
2024-02-19T20:00:00Z,D,-13.6,D,-18.6,D,,,24,24,,-16.1,24,D,
2024-02-20T20:00:00Z,D,-14.2,D,-18,D,,,24,24,,-16.1,24,D,
2024-02-21T20:00:00Z,D,-15,D,-27,D,,,24,24,,-21,24,D,
2024-02-22T20:00:00Z,D,-17.6,D,-24.5,D,,,24,24,,-21.1,24,D,
2024-02-23T20:00:00Z,D,-17.7,D,-23.4,D,,,24,24,,-20.6,24,D,
2024-02-24T20:00:00Z,D,-12.3,D,-21.8,D,,,24,24,,-17.1,24,D,
2024-02-25T20:00:00Z,D,-9.1,D,-21.3,D,,,24,24,,-15.2,24,D,
2024-02-26T20:00:00Z,D,-11.8,D,-22.4,D,,,24,24,,-17.1,24,D,
2024-02-27T20:00:00Z,D,-16.6,D,-28,D,,,24,24,,-22.3,24,D,
2024-02-28T20:00:00Z,D,-15.4,D,-29.1,D,,,24,24,,-22.3,24,D,
2024-02-29T20:00:00Z,D,-18.5,D,-27.4,D,,,24,24,,-23,24,D,
2024-03-01T20:00:00Z,D,-17.7,D,-27.4,D,,,24,24,,-22.6,24,D,
2024-03-02T20:00:00Z,D,-19,D,-27.5,D,,,24,24,,-23.3,24,D,
2024-03-03T20:00:00Z,D,-20.5,D,-24.6,D,,,24,24,,-22.6,24,D,
2024-03-04T20:00:00Z,D,-18.8,D,-30.3,D,,,24,24,,-24.6,24,D,
2024-03-05T20:00:00Z,D,-15.1,D,-26.2,D,,,24,24,,-20.7,24,D,
2024-03-06T20:00:00Z,D,-13.5,D,-24,D,,,24,24,,-18.8,24,D,
2024-03-07T20:00:00Z,D,-14.6,D,-24.7,D,,,24,24,,-19.7,24,D,
2024-03-08T20:00:00Z,D,-12.8,D,-20.4,D,,,24,24,,-16.6,24,D,
2024-03-09T20:00:00Z,D,-14.4,D,-25.7,D,,,24,24,,-20.1,24,D,
2024-03-10T20:00:00Z,D,-11.5,D,-24.2,D,,,24,24,,-17.9,24,D,
2024-03-11T20:00:00Z,D,-11.7,D,-20.7,D,,,24,24,,-16.2,24,D,
2024-03-12T20:00:00Z,D,-17.2,D,-22.4,D,,,24,24,,-19.8,24,D,
2024-03-13T20:00:00Z,D,-19.8,D,-23.2,D,,,24,24,,-21.5,24,D,
2024-03-14T20:00:00Z,D,-20.3,D,-24.8,D,,,24,24,,-22.6,24,D,
2024-03-15T20:00:00Z,D,-12.7,D,-23.5,D,,,24,24,,-18.1,24,D,
2024-03-16T20:00:00Z,D,-10.9,D,-26,D,,,24,24,,-18.5,24,D,
2024-03-17T20:00:00Z,D,-15.5,D,-27.1,D,,,24,24,,-21.3,24,D,
2024-03-18T20:00:00Z,D,-11.2,D,-25.9,D,,,24,24,,-18.6,24,D,
2024-03-19T20:00:00Z,D,-19.3,D,-27.7,D,,,24,24,,-23.5,24,D,
2024-03-20T20:00:00Z,D,-17.1,D,-25.8,D,,,24,24,,-21.5,24,D,
2024-03-21T20:00:00Z,D,-15.4,D,-23.8,D,,,24,24,,-19.6,24,D,
2024-03-22T20:00:00Z,D,-14.6,D,-18.6,D,,,24,24,,-16.6,24,D,
2024-03-23T20:00:00Z,D,-16.2,D,-26.1,D,,,24,24,,-21.2,24,D,
2024-03-24T20:00:00Z,D,-19.6,D,-25.2,D,,,24,24,,-22.4,24,D,
2024-03-25T20:00:00Z,D,-16.7,D,-22.7,D,,,24,24,,-19.7,24,D,
2024-03-26T20:00:00Z,D,-13.3,D,-28.8,D,,,24,24,,-21.1,24,D,
2024-03-27T20:00:00Z,D,-21.6,D,-33.2,D,,,24,24,,-27.4,24,D,
2024-03-28T20:00:00Z,D,-12.7,D,-27.8,D,,,24,24,,-20.3,24,D,
2024-03-29T20:00:00Z,D,-13.7,D,-22.8,D,,,24,24,,-18.3,24,D,
2024-03-30T20:00:00Z,D,-15.1,D,-22.1,D,,,24,24,,-18.6,24,D,
2024-03-31T20:00:00Z,D,-11.6,D,-23.7,D,,,24,24,,-17.7,24,D,
2024-04-01T20:00:00Z,D,-13.8,D,-23.4,D,,,24,24,,-18.6,24,D,
2024-04-02T20:00:00Z,D,-12.5,D,-16.2,D,,,24,24,,-14.4,24,D,
2024-04-03T20:00:00Z,D,-14.8,D,-23.2,D,,,24,24,,-19,24,D,
